1th_purchase_product_id,2th_purchase_product_id,3th_purchase_product_id,4th_purchase_product_id,5th_purchase_product_id,6th_purchase_product_id,label
46000S,21927,21926,46000S,21927,46000S,1
46000S,21927,21926,46000S,21927,23369,0
23568,21888,22895,23354,23215,22485,1
23568,21888,22895,23354,23215,35819P,0
22980,21931,22979,15044D,15030,46000S,1
22980,21931,22979,15044D,15030,23235,0
37449,47590A,22061,37449,22423,22423,1
37449,47590A,22061,37449,22423,21637,0
21946,22389,16218,21943,22132,20975,1
21946,22389,16218,21943,22132,21112,0
23327,22077,22454,22210,22211,22569,1
23327,22077,22454,22210,22211,84032B,0
35004B,23084,22941,35004B,35004B,35004B,1
35004B,23084,22941,35004B,35004B,85049H,0
22090,22088,22089,23298,47566,20668,1
22090,22088,22089,23298,47566,22909,0
15056N,72802C,22798,M,22801,22045,1
15056N,72802C,22798,M,22801,16216,0
22634,22622,21755,21754,22634,22634,1
22634,22622,21755,21754,22634,84792,0
84077,23155,22419,23078,22553,21137,1
84077,23155,22419,23078,22553,84380,0
22197,22916,21012,22920,22917,21700,1
22197,22916,21012,22920,22917,22305,0
21983,22693,22615,22614,21914,23365,1
21983,22693,22615,22614,21914,85019C,0
22634,22561,22489,21915,21791,21915,1
22634,22561,22489,21915,21791,10125,0
22197,21098,22941,22197,21877,21871,1
22197,21098,22941,22197,21877,22972,0
21830,22729,21830,22621,21694,23079,1
21830,22729,21830,22621,21694,20619,0
70006,22810,85038,22834,22485,22810,1
70006,22810,85038,22834,22485,21945,0
21917,21918,21770,82552,84686,23053,1
21917,21918,21770,82552,84686,22655,0
11001,23445,21833,22439,23123,20682,1
11001,23445,21833,22439,23123,21755,0
23343,22560,84828,47594B,23084,22785,1
23343,22560,84828,47594B,23084,21718,0
21918,23394,23396,21258,23077,46000M,1
21918,23394,23396,21258,23077,21121,0
22742,22636,84032B,21986,20757,22704,1
22742,22636,84032B,21986,20757,71215,0
22748,23497,23159,22607,20765,22082,1
22748,23497,23159,22607,20765,22144,0
22844,21124,23309,23288,85127,22759,1
22844,21124,23309,23288,85127,22806,0
23174,22791,22800,21034,22699,23252,1
23174,22791,22800,21034,22699,46776C,0
23173,23173,21135,22222,23315,22173,1
23173,23173,21135,22222,23315,85088,0
22834,22111,21485,22835,22114,22998,1
22834,22111,21485,22835,22114,22470,0
22697,22698,0,0,0,22084,1
22697,22698,0,0,0,22962,0
23307,21158,21159,47341B,20992,23171,1
23307,21158,21159,47341B,20992,37450,0
21035,22197,47563A,20724,22998,22112,1
21035,22197,47563A,20724,22998,23393,0
23494,23695,22586,22587,20971,40005B,1
23494,23695,22586,22587,20971,37446,0
45013,23252,22481,23203,20712,22942,1
45013,23252,22481,23203,20712,23389,0
22197,22197,22659,22567,22567,23121,1
22197,22197,22659,22567,22567,21461,0
21310,23152,0,0,0,21735,1
21310,23152,0,0,0,72819,0
21850,21204,21164,21455,22693,22185,1
21850,21204,21164,21455,22693,22224,0
22791,23504,20713,22471,22097,22866,1
22791,23504,20713,22471,22097,46776B,0
22374,23169,23084,22818,23312,21640,1
22374,23169,23084,22818,23312,22937,0
22522,22491,22753,16046,15039,84032B,1
22522,22491,22753,16046,15039,23337,0
23203,85099B,20719,22467,23480,21249,1
23203,85099B,20719,22467,23480,22629,0
21156,21080,47518F,22138,21985,22996,1
21156,21080,47518F,22138,21985,15056BL,0
22908,22114,22867,22813,22900,22382,1
22908,22114,22867,22813,22900,22841,0
22988,22970,22616,23342,23175,22423,1
22988,22970,22616,23342,23175,84817,0
21034,20839,22178,84879,71053,21034,1
21034,20839,22178,84879,71053,21818,0
85123A,0,0,0,0,23329,1
85123A,0,0,0,0,21380,0
23013,22979,21617,21616,21264,23013,1
23013,22979,21617,21616,21264,22026,0
21683,48138,21523,21658,21260,23329,1
21683,48138,21523,21658,21260,21329,0
23255,23256,22492,22090,23050,22467,1
23255,23256,22492,22090,23050,20820,0
22084,22090,0,0,0,23208,1
22084,22090,0,0,0,22675,0
22231,22435,21621,21080,21086,22467,1
22231,22435,21621,21080,21086,84823,0
84946,22464,22178,22697,22698,22699,1
84946,22464,22178,22697,22698,72132,0
21471,82484,23146,23068,22469,23359,1
21471,82484,23146,23068,22469,23549,0
22726,22300,85177,23025,22999,22726,1
22726,22300,85177,23025,22999,23453,0
84988,0,0,0,0,22084,1
84988,0,0,0,0,35001G,0
22578,0,0,0,0,22698,1
22578,0,0,0,0,90214D,0
22260,21485,15056N,22525,22524,22111,1
22260,21485,15056N,22525,22524,22303,0
22579,22578,22577,22053,22602,M,1
22579,22578,22577,22053,22602,90158,0
23174,23245,79000,22112,23170,23171,1
23174,23245,79000,22112,23170,21385,0
21849,22158,21850,72369A,20659,84711A,1
21849,22158,21850,72369A,20659,71496B,0
22841,22839,22843,22842,22838,23283,1
22841,22839,22843,22842,22838,22729,0
21314,48184,22766,21656,22457,21314,1
21314,48184,22766,21656,22457,20906,0
23355,22563,84206B,20986,72800B,22751,1
23355,22563,84206B,20986,72800B,90157,0
22818,22735,22736,22425,22597,21773,1
22818,22735,22736,22425,22597,23165,0
79163,79164,20823,47021G,79164,22723,1
79163,79164,20823,47021G,79164,21470,0
21868,23300,0,0,0,84836,1
21868,23300,0,0,0,23163,0
84836,82482,85123A,22384,22488,22384,1
84836,82482,85123A,22384,22488,20967,0
20719,72802C,82482,82494L,22068,23301,1
20719,72802C,82482,82494L,22068,84247K,0
85159B,85026B,22352,23191,21231,85159B,1
85159B,85026B,22352,23191,21231,20676,0
23167,0,0,0,0,M,1
23167,0,0,0,0,22212,0
22296,84947,23129,21974,84836,23129,1
22296,84947,23129,21974,84836,22578,0
23162,21974,22960,20754,22835,22978,1
23162,21974,22960,20754,22835,23227,0
23344,22417,22086,23247,22614,23320,1
23344,22417,22086,23247,22614,20767,0
84879,23245,47566,23574,47566,23574,1
84879,23245,47566,23574,47566,21239,0
85123A,15056N,22087,22938,0,21212,1
85123A,15056N,22087,22938,0,21216,0
21498,85039A,21980,0,0,22508,1
21498,85039A,21980,0,0,16049,0
21034,85123A,22487,21936,84879,84879,1
21034,85123A,22487,21936,84879,85215,0
22148,22129,22261,22262,22241,23345,1
22148,22129,22261,22262,22241,90164B,0
20975,22940,22210,23082,21098,21154,1
20975,22940,22210,23082,21098,90065B,0
20724,22356,23272,23273,84947,23273,1
20724,22356,23272,23273,84947,22533,0
23144,23321,22457,23082,84029E,22766,1
23144,23321,22457,23082,84029E,84913A,0
85123A,21539,21218,20914,21216,21844,1
85123A,21539,21218,20914,21216,22538,0
21755,21754,85123A,48194,85066,82486,1
21755,21754,85123A,48194,85066,22863,0
22456,22457,22692,84879,47566,48187,1
22456,22457,22692,84879,47566,22248,0
23203,85123A,23338,22730,23335,84879,1
23203,85123A,23338,22730,23335,23084,0
21175,22925,22430,47566,22129,21174,1
21175,22925,22430,47566,22129,22458,0
23200,21558,23202,23203,20727,85099F,1
23200,21558,23202,23203,20727,22774,0
22784,71053,22664,22380,22534,23301,1
22784,71053,22664,22380,22534,22326,0
22084,84461,16161U,22841,16156S,21155,1
22084,84461,16161U,22841,16156S,22374,0
22086,23375,21098,23378,22910,22114,1
22086,23375,21098,23378,22910,22972,0
22494,21936,21181,22189,21900,22359,1
22494,21936,21181,22189,21900,22097,0
22568,22148,22350,21621,22300,35970,1
22568,22148,22350,21621,22300,22598,0
20914,21231,22918,23050,48194,23188,1
20914,21231,22918,23050,48194,23483,0
22768,15036,22444,21985,22470,22899,1
22768,15036,22444,21985,22470,85087,0
22208,17014A,22665,22607,22605,22607,1
22208,17014A,22665,22607,22605,21717,0
22439,22027,0,0,0,22075,1
22439,22027,0,0,0,17084R,0
23328,37447,23402,23406,22469,22841,1
23328,37447,23402,23406,22469,22849,0
23103,23272,84347,23307,22595,22572,1
23103,23272,84347,23307,22595,85160B,0
23566,23564,23293,23295,23296,22720,1
23566,23564,23293,23295,23296,22190,0
21935,20727,22383,22138,22617,22138,1
21935,20727,22383,22138,22617,84562A,0
21232,21231,0,0,0,21231,1
21232,21231,0,0,0,22146,0
21931,21931,85099B,23240,23245,22892,1
21931,21931,85099B,23240,23245,23493,0
23206,22173,85099B,22411,23199,23404,1
23206,22173,85099B,22411,23199,72817,0
23395,85048,23393,23396,23394,21169,1
23395,85048,23393,23396,23394,20847,0
82578,21174,21175,20618,21906,21181,1
82578,21174,21175,20618,21906,35817P,0
47566B,22767,22926,47566,22925,21232,1
47566B,22767,22926,47566,22925,22985,0
23085,22046,22047,22709,84976,23298,1
23085,22046,22047,22709,84976,23209,0
23036,22417,22898,21394,84945,21062,1
23036,22417,22898,21394,84945,21155,0
23240,22389,23236,23546,23298,79321,1
23240,22389,23236,23546,23298,23318,0
22229,71053,85186A,22249,21382,20981,1
22229,71053,85186A,22249,21382,84596G,0
47566,84879,23029,23031,23028,22993,1
47566,84879,23029,23031,23028,22135,0
22027,22712,20754,21509,16161P,23092,1
22027,22712,20754,21509,16161P,22232,0
22087,21340,0,0,0,22087,1
22087,21340,0,0,0,17012F,0
21314,21314,22803,21792,22690,21114,1
21314,21314,22803,21792,22690,16237,0
21790,21982,22621,23182,23179,35648,1
21790,21982,22621,23182,23179,22265,0
47566,21212,47566B,22427,23252,23444,1
47566,21212,47566B,22427,23252,22221,0
84968A,0,0,0,0,84968A,1
84968A,0,0,0,0,84568,0
22617,0,0,0,0,22837,1
22617,0,0,0,0,72800B,0
84378,22980,22979,22982,22993,23297,1
84378,22980,22979,22982,22993,23355,0
79302M,79302M,0,0,0,79302M,1
79302M,79302M,0,0,0,10120,0
21874,22356,22663,21930,23199,23296,1
21874,22356,22663,21930,23199,35923,0
