1th_product_id,1th_concurrent_purchase,2th_product_id,2th_concurrent_purchase,3th_product_id,3th_concurrent_purchase,4th_product_id,4th_concurrent_purchase,5th_product_id,5th_concurrent_purchase,6th_product_id,label
23061,1,21745,1.0,22189,1.0,23333,1.0,84352,1.0,22950,0
22898,1,22899,1.0,21210,1.0,22667,1.0,22666,1.0,21975,1
22898,1,22899,1.0,21210,1.0,22667,1.0,22666,1.0,72351A,0
23096,1,23481,1.0,22952,1.0,21034,1.0,22726,1.0,22738,1
23096,1,23481,1.0,22952,1.0,21034,1.0,22726,1.0,35638A,0
22945,1,22086,1.0,22114,1.0,23485,1.0,23534,1.0,22723,1
22945,1,22086,1.0,22114,1.0,23485,1.0,23534,1.0,23359,0
21905,1,84884A,1.0,22296,1.0,23301,1.0,23091,1.0,21390,1
21905,1,84884A,1.0,22296,1.0,23301,1.0,23091,1.0,48194,0
21621,0,0,0.0,0,0.0,0,0.0,0,0.0,47566,1
21621,0,0,0.0,0,0.0,0,0.0,0,0.0,21722,0
23452,1,23397,1.0,23460,1.0,23486,1.0,85038,1.0,23407,1
23452,1,23397,1.0,23460,1.0,23486,1.0,85038,1.0,21977,0
23155,0,82484,1.0,85123A,1.0,85099B,1.0,21700,1.0,23201,1
23155,0,82484,1.0,85123A,1.0,85099B,1.0,21700,1.0,79323P,0
85099C,0,85099C,1.0,23344,1.0,23343,1.0,23344,0.0,23199,1
85099C,0,85099C,1.0,23344,1.0,23343,1.0,23344,0.0,22785,0
22669,1,22465,1.0,85123A,1.0,22727,1.0,22726,1.0,22690,1
22669,1,22465,1.0,85123A,1.0,22727,1.0,22726,1.0,85184C,0
85099B,1,85099F,1.0,22906,1.0,22558,1.0,22567,1.0,22197,1
85099B,1,85099F,1.0,22906,1.0,22558,1.0,22567,1.0,22536,0
22119,1,23396,1.0,23185,1.0,21591,1.0,46000S,1.0,22776,1
22119,1,23396,1.0,23185,1.0,21591,1.0,46000S,1.0,20718,0
22941,1,22812,1.0,21889,1.0,0,0.0,0,0.0,22733,1
22941,1,22812,1.0,21889,1.0,0,0.0,0,0.0,21678,0
90119,1,90085,1.0,23552,1.0,22726,1.0,23498,1.0,23023,1
90119,1,90085,1.0,23552,1.0,22726,1.0,23498,1.0,90161B,0
85099F,1,22663,1.0,23203,1.0,20712,1.0,0,0.0,23165,1
85099F,1,22663,1.0,23203,1.0,20712,1.0,0,0.0,22763,0
21421,1,85123A,1.0,20967,1.0,22557,1.0,85203,1.0,23144,1
21421,1,85123A,1.0,20967,1.0,22557,1.0,85203,1.0,22690,0
21340,0,21340,0.0,21340,0.0,22196,1.0,22128,1.0,22530,1
21340,0,21340,0.0,21340,0.0,22196,1.0,22128,1.0,22315,0
23249,1,22791,1.0,23090,1.0,23287,1.0,23286,1.0,21830,1
23249,1,22791,1.0,23090,1.0,23287,1.0,23286,1.0,22801,0
22986,1,82484,1.0,82583,1.0,22030,1.0,21900,1.0,22261,1
22986,1,82484,1.0,82583,1.0,22030,1.0,21900,1.0,21253,0
23203,1,21192,1.0,84406B,1.0,23109,1.0,23082,1.0,84536A,1
23203,1,21192,1.0,84406B,1.0,23109,1.0,23082,1.0,22769,0
21136,1,23032,1.0,23028,1.0,22403,1.0,84879,1.0,23395,1
21136,1,23032,1.0,23028,1.0,22403,1.0,84879,1.0,22646,0
84792,1,22178,1.0,84457,1.0,22944,1.0,22262,1.0,21135,1
84792,1,22178,1.0,84457,1.0,22944,1.0,22262,1.0,84429A,0
84755,1,85123A,1.0,21813,1.0,21187,1.0,22175,0.0,84945,1
84755,1,85123A,1.0,21813,1.0,21187,1.0,22175,0.0,20733,0
22961,1,21166,1.0,21175,1.0,21908,1.0,21210,0.0,47566,1
22961,1,21166,1.0,21175,1.0,21908,1.0,21210,0.0,21095,0
21136,1,84755,1.0,23283,1.0,84879,1.0,22980,1.0,23057,1
21136,1,84755,1.0,23283,1.0,84879,1.0,22980,1.0,22813,0
82484,1,82494L,1.0,22141,1.0,22794,1.0,0,0.0,21523,1
82484,1,82494L,1.0,22141,1.0,22794,1.0,0,0.0,21128,0
22197,1,20685,1.0,85099B,1.0,0,0.0,0,0.0,85099B,1
22197,1,20685,1.0,85099B,1.0,0,0.0,0,0.0,21561,0
85152,1,85150,1.0,21588,1.0,22112,1.0,22113,1.0,16169E,1
85152,1,85150,1.0,21588,1.0,22112,1.0,22113,1.0,23181,0
22585,1,21982,1.0,20998,1.0,22246,1.0,23328,1.0,23152,1
22585,1,21982,1.0,20998,1.0,22246,1.0,23328,1.0,22677,0
22809,1,22188,1.0,22078,1.0,21609,1.0,22796,1.0,82486,1
22809,1,22188,1.0,22078,1.0,21609,1.0,22796,1.0,20932,0
21955,1,20685,1.0,85123A,1.0,48185,1.0,21733,1.0,16011,1
21955,1,20685,1.0,85123A,1.0,48185,1.0,21733,1.0,23038,0
23165,1,84519B,1.0,23050,1.0,M,1.0,23166,1.0,23190,1
23165,1,84519B,1.0,23050,1.0,M,1.0,23166,1.0,22601,0
22574,1,23393,1.0,22077,1.0,22082,1.0,23397,1.0,85123A,1
22574,1,23393,1.0,22077,1.0,22082,1.0,23397,1.0,22216,0
23328,1,21194,1.0,22964,1.0,21463,1.0,21507,1.0,22154,1
23328,1,21194,1.0,22964,1.0,21463,1.0,21507,1.0,21576,0
22288,1,82552,1.0,22427,1.0,48194,1.0,21107,1.0,23424,1
22288,1,82552,1.0,22427,1.0,48194,1.0,21107,1.0,23083,0
46000M,1,46000S,1.0,84997A,1.0,84997C,1.0,84997B,1.0,22457,1
46000M,1,46000S,1.0,84997A,1.0,84997C,1.0,84997B,1.0,20677,0
21841,1,22436,1.0,22643,1.0,22640,1.0,22642,1.0,84077,1
21841,1,22436,1.0,22643,1.0,22640,1.0,22642,1.0,90200D,0
85123A,1,21733,1.0,0,0.0,0,0.0,0,0.0,85123A,1
85123A,1,21733,1.0,0,0.0,0,0.0,0,0.0,84247E,0
22266,1,23300,1.0,23301,1.0,22267,1.0,23407,1.0,22698,1
22266,1,23300,1.0,23301,1.0,22267,1.0,23407,1.0,22109,0
23084,1,23570,1.0,21914,1.0,22776,1.0,21558,0.0,21328,1
23084,1,23570,1.0,21914,1.0,22776,1.0,21558,0.0,22555,0
22179,1,82001S,1.0,21137,1.0,22779,1.0,85123A,1.0,22372,1
22179,1,82001S,1.0,21137,1.0,22779,1.0,85123A,1.0,20769,0
22952,1,22436,1.0,22439,1.0,22737,1.0,22909,1.0,22909,1
22952,1,22436,1.0,22439,1.0,22737,1.0,22909,1.0,PADS,0
21213,0,22625,1.0,22624,1.0,21210,1.0,21217,1.0,21213,1
21213,0,22625,1.0,22624,1.0,21210,1.0,21217,1.0,84031A,0
22784,1,22465,1.0,21391,1.0,21386,1.0,22161,1.0,23220,1
22784,1,22465,1.0,21391,1.0,21386,1.0,22161,1.0,21992,0
22139,0,84859C,1.0,21932,1.0,84884A,1.0,22553,1.0,23357,1
22139,0,84859C,1.0,21932,1.0,84884A,1.0,22553,1.0,84050,0
22273,0,22150,1.0,22940,1.0,22751,1.0,22750,1.0,85066,1
22273,0,22150,1.0,22940,1.0,22751,1.0,22750,1.0,15036,0
23084,1,22794,1.0,21781,1.0,22424,1.0,22766,1.0,82581,1
23084,1,22794,1.0,21781,1.0,22424,1.0,22766,1.0,85025B,0
23103,1,22130,1.0,22144,1.0,22141,1.0,22386,1.0,22906,1
23103,1,22130,1.0,22144,1.0,22141,1.0,22386,1.0,22131,0
22910,1,85032B,1.0,22651,1.0,85232D,1.0,21731,1.0,22940,1
22910,1,85032B,1.0,22651,1.0,85232D,1.0,21731,1.0,21061,0
23102,1,23166,1.0,20970,1.0,22996,1.0,22999,1.0,23208,1
23102,1,23166,1.0,20970,1.0,22996,1.0,22999,1.0,84247E,0
21466,1,37343,1.0,21467,1.0,21471,1.0,21469,1.0,21034,1
21466,1,37343,1.0,21467,1.0,21471,1.0,21469,1.0,20719,0
22197,1,23109,1.0,21744,1.0,85048,1.0,21264,1.0,23337,1
22197,1,23109,1.0,21744,1.0,85048,1.0,21264,1.0,23529,0
22900,1,23580,1.0,16238,1.0,22197,1.0,22992,1.0,22646,1
22900,1,23580,1.0,16238,1.0,22197,1.0,22992,1.0,21943,0
23064,0,21931,1.0,22411,1.0,23581,1.0,85099B,1.0,21931,1
23064,0,21931,1.0,22411,1.0,23581,1.0,85099B,1.0,22106,0
22207,1,22114,1.0,22112,1.0,23355,1.0,22111,1.0,84029E,1
22207,1,22114,1.0,22112,1.0,23355,1.0,22111,1.0,22224,0
40016,0,22502,0.0,0,0.0,0,0.0,0,0.0,22502,1
40016,0,22502,0.0,0,0.0,0,0.0,0,0.0,21188,0
22791,1,22801,1.0,23444,1.0,23245,1.0,22791,1.0,22138,1
22791,1,22801,1.0,23444,1.0,23245,1.0,22791,1.0,90210B,0
22768,1,23155,1.0,0,0.0,0,0.0,0,0.0,21908,1
22768,1,23155,1.0,0,0.0,0,0.0,0,0.0,90039B,0
22423,1,22697,1.0,84755,1.0,23023,1.0,23174,1.0,22698,1
22423,1,22697,1.0,84755,1.0,23023,1.0,23174,1.0,79163,0
21890,1,21892,1.0,22620,1.0,23389,1.0,22629,1.0,20975,1
21890,1,21892,1.0,22620,1.0,23389,1.0,22629,1.0,90082A,0
22842,0,23133,1.0,22842,1.0,21528,1.0,21539,1.0,22842,1
22842,0,23133,1.0,22842,1.0,21528,1.0,21539,1.0,47589,0
21714,1,21870,1.0,21714,1.0,85066,1.0,21212,1.0,21928,1
21714,1,21870,1.0,21714,1.0,85066,1.0,21212,1.0,84711A,0
22966,1,85123A,1.0,22692,1.0,48138,1.0,48185,1.0,21500,1
22966,1,85123A,1.0,22692,1.0,48138,1.0,48185,1.0,84580,0
23243,0,23557,1.0,22660,1.0,22690,1.0,22692,1.0,21726,1
23243,0,23557,1.0,22660,1.0,22690,1.0,22692,1.0,21743,0
22750,1,22748,1.0,22745,1.0,22746,1.0,20971,1.0,22521,1
22750,1,22748,1.0,22745,1.0,22746,1.0,20971,1.0,90136,0
23084,1,21731,1.0,20936,1.0,20931,1.0,22811,1.0,21128,1
23084,1,21731,1.0,20936,1.0,20931,1.0,22811,1.0,21792,0
23082,1,85032C,1.0,85032B,1.0,22427,1.0,21340,1.0,21915,1
23082,1,85032C,1.0,85032B,1.0,22427,1.0,21340,1.0,21407,0
22423,0,22846,1.0,22551,1.0,22813,1.0,22423,1.0,22933,1
22423,0,22846,1.0,22551,1.0,22813,1.0,22423,1.0,23402,0
20724,1,22384,1.0,20727,1.0,20725,1.0,21218,1.0,20725,1
20724,1,22384,1.0,20727,1.0,20725,1.0,21218,1.0,84820,0
90200A,1,90122A,1.0,90064B,1.0,90064A,1.0,90200B,1.0,20972,1
90200A,1,90122A,1.0,90064B,1.0,90064A,1.0,90200B,1.0,37446,0
23084,1,23080,1.0,23183,1.0,22726,1.0,85048,1.0,22196,1
23084,1,23080,1.0,23183,1.0,22726,1.0,85048,1.0,22556,0
72128,1,22964,1.0,84380,1.0,72127,1.0,21621,1.0,84380,1
72128,1,22964,1.0,84380,1.0,72127,1.0,21621,1.0,21324,0
23209,1,23208,1.0,22692,1.0,21327,1.0,21328,1.0,22144,1
23209,1,23208,1.0,22692,1.0,21327,1.0,21328,1.0,PADS,0
22082,1,21394,1.0,84978,1.0,21400,1.0,21401,1.0,84978,1
22082,1,21394,1.0,84978,1.0,21400,1.0,21401,1.0,21615,0
21375,1,22726,1.0,21623,1.0,22785,1.0,21621,1.0,22851,1
21375,1,22726,1.0,21623,1.0,22785,1.0,21621,1.0,22478,0
23188,1,22633,1.0,35970,1.0,84347,1.0,23084,1.0,22419,1
23188,1,22633,1.0,35970,1.0,84347,1.0,23084,1.0,72127,0
23298,1,21212,1.0,21975,1.0,21977,1.0,22586,1.0,21506,1
23298,1,21212,1.0,21975,1.0,21977,1.0,22586,1.0,22192,0
21745,0,84789,1.0,22487,1.0,23065,1.0,23066,1.0,21745,1
21745,0,84789,1.0,22487,1.0,23065,1.0,23066,1.0,84970L,0
84755,0,0,0.0,0,0.0,0,0.0,0,0.0,84755,1
84755,0,0,0.0,0,0.0,0,0.0,0,0.0,23439,0
23080,0,23182,1.0,23348,1.0,22379,1.0,21770,1.0,21935,1
23080,0,23182,1.0,23348,1.0,22379,1.0,21770,1.0,23559,0
84879,1,22601,1.0,22158,1.0,22581,1.0,22577,0.0,82484,1
84879,1,22601,1.0,22158,1.0,22581,1.0,22577,0.0,23002,0
47503A,1,35817P,1.0,21559,1.0,21558,1.0,21096,1.0,21801,1
47503A,1,35817P,1.0,21559,1.0,21558,1.0,21096,1.0,23247,0
90175C,1,75049L,1.0,47566,1.0,23132,1.0,82600,1.0,90058A,1
90175C,1,75049L,1.0,47566,1.0,23132,1.0,82600,1.0,23546,0
85099B,1,22774,1.0,22771,1.0,22083,1.0,22085,1.0,20723,1
85099B,1,22774,1.0,22771,1.0,22083,1.0,22085,1.0,23184,0
22326,1,23365,1.0,23084,1.0,21591,1.0,23270,1.0,23440,1
22326,1,23365,1.0,23084,1.0,21591,1.0,23270,1.0,84462,0
22928,1,23301,1.0,84792,1.0,22826,1.0,22097,1.0,23356,1
22928,1,23301,1.0,84792,1.0,22826,1.0,22097,1.0,21311,0
22989,1,22906,1.0,22423,1.0,22801,1.0,84993A,1.0,85231B,1
22989,1,22906,1.0,22423,1.0,22801,1.0,84993A,1.0,22229,0
84032A,1,47591D,1.0,22045,1.0,21500,1.0,22784,1.0,20713,1
84032A,1,47591D,1.0,22045,1.0,21500,1.0,22784,1.0,21744,0
84356,1,20749,1.0,22491,1.0,16237,1.0,21682,1.0,23203,1
84356,1,20749,1.0,22491,1.0,16237,1.0,21682,1.0,20654,0
22246,1,20704,1.0,46000U,1.0,20835,1.0,21927,1.0,23000,1
22246,1,20704,1.0,46000U,1.0,20835,1.0,21927,1.0,20857,0
22860,1,22975,1.0,21955,1.0,22977,1.0,22148,1.0,22813,1
22860,1,22975,1.0,21955,1.0,22977,1.0,22148,1.0,85200,0
85032C,1,22427,1.0,22622,1.0,21790,1.0,22635,1.0,22151,1
85032C,1,22427,1.0,22622,1.0,21790,1.0,22635,1.0,23135,0
22470,1,21985,1.0,22753,1.0,21982,1.0,22754,1.0,22154,1
22470,1,21985,1.0,22753,1.0,21982,1.0,22754,1.0,84689,0
22147,1,84596B,1.0,84378,1.0,22586,1.0,23282,1.0,85132B,1
22147,1,84596B,1.0,84378,1.0,22586,1.0,23282,1.0,84789,0
21539,1,22461,1.0,84978,1.0,21843,1.0,21539,1.0,82484,1
21539,1,22461,1.0,84978,1.0,21843,1.0,21539,1.0,23061,0
POST,0,20979,1.0,22943,1.0,71459,1.0,23360,1.0,23209,1
POST,0,20979,1.0,22943,1.0,71459,1.0,23360,1.0,22417,0
21191,1,21204,1.0,21621,1.0,85049A,1.0,21187,1.0,21467,1
21191,1,21204,1.0,21621,1.0,85049A,1.0,21187,1.0,21826,0
23032,1,21650,1.0,21169,1.0,22413,1.0,21174,1.0,21650,1
23032,1,21650,1.0,21169,1.0,22413,1.0,21174,1.0,71143,0
23283,1,21206,1.0,48116,1.0,48138,1.0,84077,1.0,22950,1
23283,1,21206,1.0,48116,1.0,48138,1.0,84077,1.0,85163B,0
23300,1,22523,1.0,23174,1.0,22469,1.0,85123A,1.0,22698,1
23300,1,22523,1.0,23174,1.0,22469,1.0,85123A,1.0,16238,0
21794,1,84832,1.0,22469,1.0,23251,1.0,23252,1.0,23298,1
21794,1,84832,1.0,22469,1.0,23251,1.0,23252,1.0,22965,0
22215,0,20685,1.0,48188,1.0,22215,1.0,21122,0.0,22318,1
22215,0,20685,1.0,48188,1.0,22215,1.0,21122,0.0,47566,0
22385,1,22723,1.0,22665,1.0,22721,1.0,23197,1.0,84077,1
22385,1,22723,1.0,22665,1.0,22721,1.0,23197,1.0,21879,0
23082,1,22909,1.0,22734,1.0,23371,1.0,21918,1.0,22256,1
23082,1,22909,1.0,22734,1.0,23371,1.0,21918,1.0,84086B,0
23093,1,23118,1.0,22487,1.0,23083,1.0,23108,1.0,21537,1
23093,1,23118,1.0,22487,1.0,23083,1.0,23108,1.0,84840,0
22507,1,22180,1.0,22426,1.0,21844,1.0,21340,1.0,23108,1
22507,1,22180,1.0,22426,1.0,21844,1.0,21340,1.0,90082A,0
84050,1,22900,1.0,21355,1.0,85206A,1.0,22228,1.0,22086,1
84050,1,22900,1.0,21355,1.0,85206A,1.0,22228,1.0,22352,0
22639,1,21314,1.0,15039,1.0,85035C,1.0,85035A,1.0,21314,1
22639,1,21314,1.0,15039,1.0,85035C,1.0,85035A,1.0,20868,0
22428,1,82482,1.0,21280,1.0,22456,1.0,22488,1.0,23328,1
22428,1,82482,1.0,21280,1.0,22456,1.0,22488,1.0,90200A,0
21452,1,22138,1.0,22619,1.0,21481,1.0,22138,0.0,21481,1
21452,1,22138,1.0,22619,1.0,21481,1.0,22138,0.0,23107,0
21313,1,22030,1.0,22960,1.0,22722,1.0,22423,1.0,21326,1
21313,1,22030,1.0,22960,1.0,22722,1.0,22423,1.0,84631,0
21915,1,23078,1.0,22380,1.0,22664,1.0,21914,1.0,21914,1
21915,1,23078,1.0,22380,1.0,22664,1.0,21914,1.0,22655,0
85040A,1,22666,1.0,0,0.0,0,0.0,0,0.0,22666,1
85040A,1,22666,1.0,0,0.0,0,0.0,0,0.0,23353,0
22727,1,22937,1.0,22961,1.0,22966,1.0,22965,1.0,23083,1
22727,1,22937,1.0,22961,1.0,22966,1.0,22965,1.0,23128,0
21108,1,85099B,1.0,21080,1.0,21929,1.0,22356,1.0,21259,1
21108,1,85099B,1.0,21080,1.0,21929,1.0,22356,1.0,85053,0
84879,1,84801A,1.0,84804A,1.0,21136,1.0,0,0.0,35819B,1
84879,1,84801A,1.0,84804A,1.0,21136,1.0,0,0.0,84568,0
22556,1,23480,1.0,21790,1.0,23509,1.0,21890,1.0,22037,1
22556,1,23480,1.0,21790,1.0,23509,1.0,21890,1.0,23043,0
47594A,1,22371,1.0,0,0.0,0,0.0,0,0.0,47594A,1
47594A,1,22371,1.0,0,0.0,0,0.0,0,0.0,20735,0
23502,1,22860,1.0,21479,1.0,21481,1.0,23358,1.0,23243,1
23502,1,22860,1.0,21479,1.0,21481,1.0,23358,1.0,85214,0
21677,1,21114,1.0,22196,1.0,22151,1.0,85123A,1.0,22178,1
21677,1,21114,1.0,22196,1.0,22151,1.0,85123A,1.0,21725,0
21162,1,21158,1.0,37370,1.0,21163,1.0,22712,1.0,23119,1
21162,1,21158,1.0,37370,1.0,21163,1.0,22712,1.0,23088,0
22423,1,84596E,1.0,84596B,1.0,84596F,1.0,84596G,1.0,21986,1
22423,1,84596E,1.0,84596B,1.0,84596F,1.0,84596G,1.0,72811,0
23008,1,20719,1.0,20723,1.0,22661,1.0,22635,1.0,22492,1
23008,1,20719,1.0,20723,1.0,22661,1.0,22635,1.0,BANK CHARGES,0
22755,1,22867,1.0,84508B,1.0,21982,1.0,84508B,1.0,22654,1
22755,1,22867,1.0,84508B,1.0,21982,1.0,84508B,1.0,23388,0
22247,1,22595,1.0,21369,1.0,22767,1.0,22766,1.0,22961,1
22247,1,22595,1.0,21369,1.0,22767,1.0,22766,1.0,85204,0
20679,1,15056N,1.0,15056BL,1.0,46000S,1.0,22423,1.0,23161,1
20679,1,15056N,1.0,15056BL,1.0,46000S,1.0,22423,1.0,22804,0
22961,1,23144,1.0,22457,1.0,23061,1.0,84836,1.0,23119,1
22961,1,23144,1.0,22457,1.0,23061,1.0,84836,1.0,21507,0
21754,1,22666,1.0,84970L,1.0,23145,1.0,21523,1.0,21216,1
21754,1,22666,1.0,84970L,1.0,23145,1.0,21523,1.0,90192,0
23344,1,23298,1.0,21621,1.0,23200,1.0,23203,1.0,23203,1
23344,1,23298,1.0,21621,1.0,23200,1.0,23203,1.0,84251C,0
21790,1,21917,1.0,15036,1.0,22499,1.0,21212,1.0,22624,1
21790,1,21917,1.0,15036,1.0,22499,1.0,21212,1.0,90018A,0
84879,1,22671,1.0,22460,1.0,22197,1.0,22456,1.0,23082,1
84879,1,22671,1.0,22460,1.0,22197,1.0,22456,1.0,23486,0
22992,0,23702,0.0,0,0.0,0,0.0,0,0.0,23494,1
22992,0,23702,0.0,0,0.0,0,0.0,0,0.0,23229,0
23380,1,22909,1.0,23374,1.0,22457,1.0,21232,1.0,23301,1
23380,1,22909,1.0,23374,1.0,22457,1.0,21232,1.0,90014A,0
22720,0,22978,1.0,22193,1.0,23191,1.0,22466,1.0,23298,1
22720,0,22978,1.0,22193,1.0,23191,1.0,22466,1.0,22744,0
23354,1,23437,1.0,23320,1.0,23438,1.0,22992,1.0,23168,1
23354,1,23437,1.0,23320,1.0,23438,1.0,22992,1.0,23553,0
22741,1,85099B,1.0,82482,1.0,21936,1.0,22350,1.0,84945,1
22741,1,85099B,1.0,82482,1.0,21936,1.0,22350,1.0,84678,0
22423,0,22423,1.0,23173,1.0,23161,1.0,22699,1.0,23175,1
22423,0,22423,1.0,23173,1.0,23161,1.0,22699,1.0,22984,0
23188,1,22089,1.0,47566B,1.0,47566,1.0,22605,1.0,22959,1
23188,1,22089,1.0,47566B,1.0,47566,1.0,22605,1.0,22149,0
21933,1,22578,1.0,22632,1.0,23084,1.0,22231,1.0,22637,1
21933,1,22578,1.0,22632,1.0,23084,1.0,22231,1.0,23495,0
21135,1,21422,1.0,21136,1.0,71459,1.0,85015,1.0,21422,1
21135,1,21422,1.0,21136,1.0,71459,1.0,85015,1.0,84661A,0
21463,1,22722,1.0,22950,1.0,22952,1.0,22993,1.0,15034,1
21463,1,22722,1.0,22950,1.0,22952,1.0,22993,1.0,72369A,0
46126A,1,84832,1.0,22695,1.0,82600,1.0,21166,1.0,84879,1
46126A,1,84832,1.0,22695,1.0,82600,1.0,21166,1.0,23171,0
20727,1,20725,1.0,22569,1.0,23275,1.0,22570,1.0,22865,1
20727,1,20725,1.0,22569,1.0,23275,1.0,22570,1.0,16011,0
M,0,21626,0.0,22083,1.0,22053,1.0,22084,1.0,22728,1
M,0,21626,0.0,22083,1.0,22053,1.0,22084,1.0,23117,0
22139,1,21864,1.0,21677,1.0,22059,1.0,37448,1.0,22891,1
22139,1,21864,1.0,21677,1.0,22059,1.0,37448,1.0,71053,0
85048,1,22158,1.0,22575,1.0,21820,1.0,21804,1.0,21804,1
85048,1,22158,1.0,22575,1.0,21820,1.0,21804,1.0,23226,0
22356,1,20724,1.0,20719,1.0,35471D,1.0,22161,1.0,22355,1
22356,1,20724,1.0,20719,1.0,35471D,1.0,22161,1.0,21588,0
85183A,1,23082,1.0,22782,1.0,20749,1.0,22277,1.0,21166,1
85183A,1,23082,1.0,22782,1.0,20749,1.0,22277,1.0,22125,0
21258,0,22726,1.0,23285,1.0,23288,1.0,23287,1.0,22895,1
21258,0,22726,1.0,23285,1.0,23288,1.0,23287,1.0,84711A,0
21080,1,20761,1.0,22457,1.0,22910,1.0,21733,1.0,21908,1
21080,1,20761,1.0,22457,1.0,22910,1.0,21733,1.0,84689,0
21361,1,21673,1.0,21670,1.0,21668,1.0,21671,1.0,22469,1
21361,1,21673,1.0,21670,1.0,21668,1.0,21671,1.0,22441,0
22151,1,22295,1.0,85040A,1.0,47566,1.0,84879,1.0,85032B,1
22151,1,22295,1.0,85040A,1.0,47566,1.0,84879,1.0,84913B,0
23066,1,22856,1.0,22306,1.0,22945,1.0,23414,1.0,23065,1
23066,1,22856,1.0,22306,1.0,22945,1.0,23414,1.0,84031B,0
22469,1,75049L,1.0,22855,1.0,47566,1.0,85099B,1.0,75049L,1
22469,1,75049L,1.0,22855,1.0,47566,1.0,85099B,1.0,21439,0
23504,1,23507,1.0,23506,1.0,23583,1.0,23501,1.0,51014A,1
23504,1,23507,1.0,23506,1.0,23583,1.0,23501,1.0,22265,0
22297,1,22212,1.0,84926E,1.0,84926A,1.0,85015,1.0,22424,1
22297,1,22212,1.0,84926E,1.0,84926A,1.0,85015,1.0,72812,0
23318,1,22910,1.0,21136,1.0,23319,1.0,22809,1.0,22150,1
23318,1,22910,1.0,21136,1.0,23319,1.0,22809,1.0,90204,0
23546,1,22829,1.0,23080,1.0,23208,1.0,23207,1.0,22712,1
23546,1,22829,1.0,23080,1.0,23208,1.0,23207,1.0,21067,0
85123A,1,21539,1.0,85066,1.0,20914,1.0,21218,1.0,21216,1
85123A,1,21539,1.0,85066,1.0,20914,1.0,21218,1.0,21011,0
23162,1,22698,1.0,22697,1.0,22699,1.0,23175,1.0,23175,1
23162,1,22698,1.0,22697,1.0,22699,1.0,23175,1.0,23025,0
23118,1,23156,1.0,22607,1.0,21623,1.0,22413,1.0,23110,1
23118,1,23156,1.0,22607,1.0,21623,1.0,22413,1.0,84595E,0
22917,1,21714,1.0,21385,1.0,22294,1.0,22294,1.0,84754,1
22917,1,21714,1.0,21385,1.0,22294,1.0,22294,1.0,22760,0
23343,1,22197,1.0,23298,1.0,22911,1.0,23328,1.0,21537,1
23343,1,22197,1.0,23298,1.0,22911,1.0,23328,1.0,84907,0
21479,1,23415,1.0,22479,1.0,85111,1.0,21326,1.0,21123,1
21479,1,23415,1.0,22479,1.0,85111,1.0,21326,1.0,20932,0
21523,1,20685,1.0,22690,1.0,22366,1.0,48138,1.0,48187,1
21523,1,20685,1.0,22690,1.0,22366,1.0,48138,1.0,23436,0
85183A,1,84077,1.0,22469,1.0,23322,1.0,23332,1.0,46000S,1
85183A,1,84077,1.0,22469,1.0,23322,1.0,23332,1.0,22441,0
84836,1,21390,1.0,85015,1.0,22423,1.0,22805,1.0,84879,1
84836,1,21390,1.0,85015,1.0,22423,1.0,22805,1.0,90100,0
21733,1,85123A,1.0,0,0.0,0,0.0,0,0.0,85123A,1
21733,1,85123A,1.0,0,0.0,0,0.0,0,0.0,85135C,0
23321,1,85036C,1.0,84510C,1.0,21162,1.0,22493,1.0,84836,1
23321,1,85036C,1.0,84510C,1.0,21162,1.0,22493,1.0,82484,0
37340,1,84857C,1.0,21382,1.0,85212,1.0,20996,1.0,85130C,1
37340,1,84857C,1.0,21382,1.0,85212,1.0,20996,1.0,23537,0
23144,1,23398,1.0,22557,1.0,23398,1.0,23399,1.0,22555,1
23144,1,23398,1.0,22557,1.0,23398,1.0,23399,1.0,21289,0
22554,1,20677,1.0,79321,1.0,22197,1.0,23533,1.0,85099B,1
22554,1,20677,1.0,79321,1.0,22197,1.0,23533,1.0,22962,0
23392,1,23247,1.0,21121,1.0,22910,1.0,22983,1.0,22898,1
23392,1,23247,1.0,21121,1.0,22910,1.0,22983,1.0,21132,0
84968F,1,20675,1.0,21243,1.0,21245,1.0,21240,1.0,84816,1
84968F,1,20675,1.0,21243,1.0,21245,1.0,21240,1.0,72799E,0
23243,0,22989,1.0,22692,1.0,22655,1.0,23299,1.0,23198,1
23243,0,22989,1.0,22692,1.0,22655,1.0,23299,1.0,85049H,0
22514,1,21581,1.0,22457,1.0,22456,1.0,22517,1.0,84949,1
22514,1,21581,1.0,22457,1.0,22456,1.0,22517,1.0,22621,0
22371,1,84725,1.0,22189,1.0,22766,1.0,22844,1.0,22296,1
22371,1,84725,1.0,22189,1.0,22766,1.0,22844,1.0,22523,0
22294,1,23144,1.0,21232,1.0,22644,1.0,22297,1.0,22897,1
22294,1,23144,1.0,21232,1.0,22644,1.0,22297,1.0,22845,0
21078,1,22907,1.0,22178,1.0,0,0.0,0,0.0,47504K,1
21078,1,22907,1.0,22178,1.0,0,0.0,0,0.0,22586,0
22957,1,22914,1.0,22858,1.0,21135,1.0,84879,1.0,85035C,1
22957,1,22914,1.0,22858,1.0,21135,1.0,84879,1.0,20766,0
20713,0,21931,1.0,20711,1.0,20725,1.0,85099B,1.0,22411,1
20713,0,21931,1.0,20711,1.0,20725,1.0,85099B,1.0,16045,0
